# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol d^-1]
# Region: surface domain outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Reduction: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# =============================================================================
"time [d]","net runoff [mol d^-1]","surface water content [mol]","subsurface water content [mol]","max ponded depth [m]"
4.179819950428e+00,1.799157282721e+07,1.741660388276e+10,9.421300049217e+12,1.674363795021e+00
4.284495156317e+00,2.206086208071e+07,1.793377660954e+10,9.421115565954e+12,1.709695524039e+00
4.389170362205e+00,2.164620454641e+07,1.845252466117e+10,9.420929927127e+12,1.744855541011e+00
4.493845568093e+00,2.124312745395e+07,1.897641133430e+10,9.420739550131e+12,1.779838081559e+00
4.598520773981e+00,2.085306895472e+07,1.950138363967e+10,9.420548480685e+12,1.814632419905e+00
4.703195979869e+00,2.048007746244e+07,2.002479796257e+10,9.420359365586e+12,1.849220210349e+00
4.807871185758e+00,2.012638681093e+07,2.054704647867e+10,9.420171748874e+12,1.883574255310e+00
4.886377590174e+00,1.490583283215e+07,2.093893081986e+10,9.420031025242e+12,1.909185175825e+00
4.964883994590e+00,1.472704513168e+07,2.133235721182e+10,9.419888939485e+12,1.934624035661e+00
5.043390399006e+00,1.455850712617e+07,2.172593006463e+10,9.419746873146e+12,1.959867182585e+00
5.121896803422e+00,1.439989633819e+07,2.211978274567e+10,9.419604689250e+12,1.984885595719e+00
5.200403207838e+00,1.425060858606e+07,2.251313573579e+10,9.419463153089e+12,2.009644234658e+00
5.278909612254e+00,1.410995038876e+07,2.290613498079e+10,9.419322110312e+12,2.034096249296e+00
5.357416016671e+00,1.397723360994e+07,2.330116426239e+10,9.419179172016e+12,2.058189268963e+00
5.435922421087e+00,1.385185083338e+07,2.369601660943e+10,9.419036536914e+12,2.081857729196e+00
5.494802224399e+00,1.032134498622e+07,2.399255896416e+10,9.418929227704e+12,2.099327720637e+00
5.553682027711e+00,1.025656830367e+07,2.428936442156e+10,9.418821716542e+12,2.116479262983e+00
5.612561831023e+00,1.019442095083e+07,2.458618713596e+10,9.418714248135e+12,2.129230421267e+00
5.671441634335e+00,1.013477990220e+07,2.488273532566e+10,9.418607116210e+12,2.141796169005e+00
5.745041388475e+00,1.257984316754e+07,2.525268222380e+10,9.418474026148e+12,2.157507842466e+00
5.837041081150e+00,1.559460654612e+07,2.571541572517e+10,9.418307497852e+12,2.177134204234e+00
5.929040773826e+00,1.547221108390e+07,2.618006713418e+10,9.418139173501e+12,2.196743752034e+00
6.021040466501e+00,1.535703674471e+07,2.664388526529e+10,9.417971797454e+12,2.216336747640e+00
6.113040159176e+00,1.524854190606e+07,2.710697054103e+10,9.417805261345e+12,2.235912672040e+00
6.205039851851e+00,1.514624188626e+07,2.757073613071e+10,9.417638144910e+12,2.255469545127e+00
6.297039544526e+00,1.504972821013e+07,2.803494329911e+10,9.417470686425e+12,2.275005621512e+00
6.389039237201e+00,1.495867917900e+07,2.849879059155e+10,9.417303683140e+12,2.294517961195e+00
6.481038929877e+00,1.487284046198e+07,2.896353791104e+10,9.417135861178e+12,2.314004413750e+00
6.573038622552e+00,1.479200803456e+07,2.942914550214e+10,9.416967191941e+12,2.333463685521e+00
6.665038315227e+00,1.471599920341e+07,2.989458511856e+10,9.416798834327e+12,2.352892740382e+00
6.734038084733e+00,1.099624247764e+07,3.024329300043e+10,9.416672978864e+12,2.367447299803e+00
6.803037854240e+00,1.095739202644e+07,3.059184810174e+10,9.416547315271e+12,2.381984324415e+00
6.872037623746e+00,1.092036425282e+07,3.094102451238e+10,9.416421066437e+12,2.396503237854e+00
6.958287335629e+00,1.359589172115e+07,3.137697055560e+10,9.416263836313e+12,2.414624803800e+00
7.066099475483e+00,1.691529931646e+07,3.192226005193e+10,9.416067023175e+12,2.437237083898e+00
7.173911615337e+00,1.684059346879e+07,3.246884385491e+10,9.415868995204e+12,2.486232146546e+00
7.281723755190e+00,1.676971633096e+07,3.301485378687e+10,9.415671613277e+12,2.546122137787e+00
7.389535895044e+00,1.670164655078e+07,3.355974616900e+10,9.415475407858e+12,2.607380848913e+00
7.470394999934e+00,1.248882979128e+07,3.396780862894e+10,9.415328892499e+12,2.653878649033e+00
7.551254104825e+00,1.245199055288e+07,3.437563022748e+10,9.415182660462e+12,2.700762665216e+00
7.632113209715e+00,1.241544841087e+07,3.478332249675e+10,9.415036597099e+12,2.747908107534e+00
7.733187090828e+00,1.546224255335e+07,3.529225654882e+10,9.414854752269e+12,2.807083708804e+00
7.834260971941e+00,1.540485361387e+07,3.580091130418e+10,9.414673236167e+12,2.866394126280e+00
7.935334853053e+00,1.534693029872e+07,3.630910282260e+10,9.414492252382e+12,2.925768377447e+00
8.036408734166e+00,1.528839867004e+07,3.681674907096e+10,9.414311859760e+12,2.985160676076e+00
8.137482615279e+00,1.522929322711e+07,3.732405121659e+10,9.414131879683e+12,3.044541732901e+00
8.238556496392e+00,1.516975124296e+07,3.783097424367e+10,9.413952341507e+12,3.103892986969e+00
8.364898847783e+00,1.886874732976e+07,3.846427642128e+10,9.413728360784e+12,3.178014918403e+00
8.491241199174e+00,1.877556175805e+07,3.909733216650e+10,9.413504722275e+12,3.252058185660e+00
8.617583550565e+00,1.868330128931e+07,3.973034488709e+10,9.413281217941e+12,3.326017052467e+00
8.743925901956e+00,1.859257350074e+07,4.036362004342e+10,9.413057538368e+12,3.399889577964e+00
8.870268253347e+00,1.850393688253e+07,4.099687396036e+10,9.412833967438e+12,3.473672628678e+00
8.996610604738e+00,1.841788566785e+07,4.162986533818e+10,9.412610752399e+12,3.547367095000e+00
9.122952956130e+00,1.833484739990e+07,4.226211748256e+10,9.412388412074e+12,3.620975572851e+00
9.280880895368e+00,2.279540009468e+07,4.305141306041e+10,9.412111558001e+12,3.712857827362e+00
9.438808834607e+00,2.267934955762e+07,4.383987333215e+10,9.411835654593e+12,3.804617775729e+00
9.596736773846e+00,2.257041007136e+07,4.462771333738e+10,9.411560480878e+12,3.896260087280e+00
9.754664713085e+00,2.246836001286e+07,4.541511134998e+10,9.411285851173e+12,3.987787753086e+00
9.912592652324e+00,2.237294199142e+07,4.620161467816e+10,9.411012211682e+12,4.079202814149e+00
1.007052059156e+01,2.228391926783e+07,4.698707524847e+10,9.410739698878e+12,4.170506474508e+00
1.022844853080e+01,2.220104673956e+07,4.777155627495e+10,9.410468254623e+12,4.261699474822e+00
1.038637647004e+01,2.212392941110e+07,4.855509192902e+10,9.410197829512e+12,4.352782484431e+00
1.054430440928e+01,2.205202760890e+07,4.932998161337e+10,9.409936126170e+12,4.443756386239e+00
1.074171433333e+01,2.746111900218e+07,5.029621022000e+10,9.409611482963e+12,4.557306071348e+00
1.093912425738e+01,2.736392848909e+07,5.127301337529e+10,9.409276361027e+12,4.670689709873e+00
1.108718170041e+01,2.047061764168e+07,5.200859961566e+10,9.409022088969e+12,4.755634438705e+00
1.123523914345e+01,2.042002828151e+07,5.274485812783e+10,9.408767193848e+12,4.840487706919e+00
1.138329658649e+01,2.037050506166e+07,5.348057474127e+10,9.408512894508e+12,4.925251087542e+00
1.153135402952e+01,2.032134365818e+07,5.421547413688e+10,9.408259458534e+12,5.009922663429e+00
1.164239711180e+01,1.521308715115e+07,5.476660933378e+10,9.408069452565e+12,5.073374686456e+00
1.175344019408e+01,1.518421016988e+07,5.531741080646e+10,9.407879803724e+12,5.136776158917e+00
1.183672250578e+01,1.137127128945e+07,5.573063278751e+10,9.407737463141e+12,5.184298945251e+00
1.192000481749e+01,1.135350178324e+07,5.614356020878e+10,9.407595435572e+12,5.231793725731e+00
1.200328712920e+01,1.133465957182e+07,5.655615948690e+10,9.407453707277e+12,5.279260651325e+00
1.210739001884e+01,1.413650329052e+07,5.707140016040e+10,9.407277146497e+12,5.338551257166e+00
1.223751863088e+01,1.761627910340e+07,5.771471236806e+10,9.407057240692e+12,5.412597839119e+00
1.236764724292e+01,1.755812688302e+07,5.835732150896e+10,9.406838094962e+12,5.486577745828e+00
1.249777585497e+01,1.749717108655e+07,5.899941258950e+10,9.406619525645e+12,5.560491118123e+00
1.262790446701e+01,1.743478646522e+07,5.964087489053e+10,9.406401650182e+12,5.634338119502e+00
1.272550092604e+01,1.304053474219e+07,6.012166548195e+10,9.406238581180e+12,5.689685808032e+00
1.282309738508e+01,1.300445331032e+07,6.060213541024e+10,9.406075880256e+12,5.744996282466e+00
1.294509295887e+01,1.619973565486e+07,6.120218274627e+10,9.405873086123e+12,5.814076994608e+00
1.306708853266e+01,1.614269193797e+07,6.180175790057e+10,9.405670826144e+12,5.883100622742e+00
1.315858521300e+01,1.207210812632e+07,6.225127282034e+10,9.405519331710e+12,5.934836218880e+00
1.322720772326e+01,9.034377553956e+06,6.258827467506e+10,9.405405864327e+12,5.973619897505e+00
1.329583023352e+01,9.015068170240e+06,6.292518792601e+10,9.405292511674e+12,6.012385766563e+00
1.336445274377e+01,8.996389234683e+06,6.326202537345e+10,9.405179247613e+12,6.051133914983e+00
1.343307525403e+01,8.978423331825e+06,6.359870616278e+10,9.405066160785e+12,6.089864385666e+00
1.351885339185e+01,1.119629091894e+07,6.401956996498e+10,9.404924819483e+12,6.138250081930e+00
1.362607606413e+01,1.395563172577e+07,6.454526158604e+10,9.404748564059e+12,6.198689530832e+00
1.373329873641e+01,1.391744892537e+07,6.507051930489e+10,9.404572777265e+12,6.259086012885e+00
1.384052140868e+01,1.388053547967e+07,6.559535309229e+10,9.404397452898e+12,6.319439401836e+00
1.394774408096e+01,1.384388525629e+07,6.611986715564e+10,9.404222485242e+12,6.379749608220e+00
1.408177242131e+01,1.724747842410e+07,6.677489017908e+10,9.404004451425e+12,6.455070371714e+00
1.421580076165e+01,1.719006504631e+07,6.742928702028e+10,9.403787103093e+12,6.530323673746e+00
1.434982910200e+01,1.713311030563e+07,6.808311365164e+10,9.403570383188e+12,6.605509440693e+00
1.448385744235e+01,1.707731128989e+07,6.873633311060e+10,9.403354308656e+12,6.680627715268e+00
1.461788578269e+01,1.702323650660e+07,6.938899546686e+10,9.403138876650e+12,6.755678592063e+00
1.478542120813e+01,2.118827970035e+07,7.020426358557e+10,9.402870212822e+12,6.849388327237e+00
1.495295663356e+01,2.109752043053e+07,7.101880858284e+10,9.402602370041e+12,6.942993612403e+00
1.512049205899e+01,2.100904111505e+07,7.183279179656e+10,9.402335163033e+12,7.036494528926e+00
1.532991134079e+01,2.613088262050e+07,7.284889072258e+10,9.402002681894e+12,7.153210445788e+00
1.553933062258e+01,2.600328675605e+07,7.386372709295e+10,9.401671589674e+12,7.269763331798e+00
1.580110472482e+01,3.230275922764e+07,7.513043255701e+10,9.401259766577e+12,7.415200141451e+00
1.599743530150e+01,2.411565369663e+07,7.607935469020e+10,9.400952121254e+12,7.524126521298e+00
1.619376587818e+01,2.400650631281e+07,7.702722140934e+10,9.400645639164e+12,7.632901424107e+00
1.639009645485e+01,2.389937828891e+07,7.797415744300e+10,9.400340222952e+12,7.741521741139e+00
1.658642703153e+01,2.379336158474e+07,7.892003589297e+10,9.400035937059e+12,7.849983837194e+00
1.673367496404e+01,1.778587933444e+07,7.962881244407e+10,9.399808419251e+12,7.931236750933e+00
1.688092289655e+01,1.772711521493e+07,8.033690088840e+10,9.399581644567e+12,8.012396401987e+00
1.706498281219e+01,2.206796877757e+07,8.122095888767e+10,9.399299318048e+12,8.113701781558e+00
1.724904272783e+01,2.197872506889e+07,8.210408046379e+10,9.399018019284e+12,8.214858494060e+00
1.743310264346e+01,2.189140840583e+07,8.298624490670e+10,9.398737764839e+12,8.315862563834e+00
1.761716255910e+01,2.180600261143e+07,8.386743055663e+10,9.398458575745e+12,8.416710137076e+00
1.780122247474e+01,2.172229298897e+07,8.474765179529e+10,9.398180433938e+12,8.517397126372e+00
1.798528239038e+01,2.163994691066e+07,8.562691993395e+10,9.397903328230e+12,8.617918655409e+00
1.816934230601e+01,2.155888480394e+07,8.650522776113e+10,9.397627263705e+12,8.718268348909e+00
1.835340222165e+01,2.147891254983e+07,8.738255813636e+10,9.397352257385e+12,8.818437787635e+00
1.853746213729e+01,2.139905641096e+07,8.825891246148e+10,9.397078305493e+12,8.918416469949e+00
1.872152205292e+01,2.131841459828e+07,8.913431054964e+10,9.396805396152e+12,9.018188321257e+00
1.895159694747e+01,2.651966455892e+07,9.022697281106e+10,9.396465965743e+12,9.142558783924e+00
1.918167184202e+01,2.639000493074e+07,9.131812666631e+10,9.396128173278e+12,9.266539857477e+00
1.941174673656e+01,2.626102003790e+07,9.240778770990e+10,9.395792001964e+12,9.390089122942e+00
1.964182163111e+01,2.614076295878e+07,9.349593625604e+10,9.395457462394e+12,9.513156787551e+00
1.987189652566e+01,2.601561057832e+07,9.458263754837e+10,9.395124494465e+12,9.635680993461e+00
2.010197142020e+01,2.589260081416e+07,9.566794004829e+10,9.394793051049e+12,9.757583049672e+00
2.033204631475e+01,2.577856775437e+07,9.675179195521e+10,9.394463175811e+12,9.878760144903e+00
2.061963993293e+01,3.205364265112e+07,9.810441929246e+10,9.394053185362e+12,1.002893616984e+01
2.090723355111e+01,3.188972725170e+07,9.945500523138e+10,9.393645399400e+12,1.017737009560e+01
2.106900496134e+01,1.788737427211e+07,1.002141229139e+11,9.393416659063e+12,1.026001495140e+01
2.123077637157e+01,1.783776854365e+07,1.009725472420e+11,9.393188647450e+12,1.034173763542e+01
2.139254778180e+01,1.778932684639e+07,1.017303140676e+11,9.392961356480e+12,1.042236403016e+01
2.155431919203e+01,1.774228281410e+07,1.024874095132e+11,9.392734779485e+12,1.050164205761e+01
2.167564774970e+01,1.328101042655e+07,1.030548575405e+11,9.392565246477e+12,1.056010138583e+01
2.182730844678e+01,1.656286251186e+07,1.037635645699e+11,9.392353966276e+12,1.063144635736e+01
2.201688431815e+01,2.064284657806e+07,1.046485598954e+11,9.392090820539e+12,1.071730630891e+01
2.220646018951e+01,2.057262154504e+07,1.055327716407e+11,9.391828528601e+12,1.079865237266e+01
2.244343002871e+01,2.561426736384e+07,1.066366750651e+11,9.391502134418e+12,1.089168138888e+01
2.268039986791e+01,2.551833781684e+07,1.077393244939e+11,9.391177092340e+12,1.095547574791e+01
2.285812724731e+01,1.908693633355e+07,1.085655716523e+11,9.390934098161e+12,1.098812290770e+01
2.303585462671e+01,1.903691698693e+07,1.093910904574e+11,9.390691887512e+12,1.102059019955e+01
2.321358200611e+01,1.898867163422e+07,1.102158665609e+11,9.390450461785e+12,1.105257275275e+01
2.339130938551e+01,1.894186067087e+07,1.110399169498e+11,9.390209810528e+12,1.108399558523e+01
2.356903676491e+01,1.889514007554e+07,1.118632444253e+11,9.389969931203e+12,1.111488881106e+01
2.379119598916e+01,2.354218602118e+07,1.128912587111e+11,9.389671299061e+12,1.115284487588e+01
2.401335521341e+01,2.346288679172e+07,1.139182029777e+11,9.389373825106e+12,1.119023364820e+01
2.423551443766e+01,2.338022088933e+07,1.149440619497e+11,9.389077511886e+12,1.122715962936e+01
2.451321346798e+01,2.908790573179e+07,1.162247029418e+11,9.388708940078e+12,1.127277696302e+01
2.479091249829e+01,2.894654242108e+07,1.175038522702e+11,9.388341995169e+12,1.131792108975e+01
2.499918677103e+01,2.162882098260e+07,1.184623317593e+11,9.388067753965e+12,1.135151863233e+01
2.515539247558e+01,1.617558791549e+07,1.191806918438e+11,9.387862619705e+12,1.137657768387e+01
2.531159818013e+01,1.613100681736e+07,1.198985726564e+11,9.387658010927e+12,1.140151248495e+01
2.546780388468e+01,1.609024891571e+07,1.206159571182e+11,9.387453935901e+12,1.142632744453e+01
2.562400958923e+01,1.605318371560e+07,1.213328477077e+11,9.387250387769e+12,1.145102284974e+01
2.581926671992e+01,2.001130303112e+07,1.222281868971e+11,9.386996786997e+12,1.148171177447e+01
2.601452385061e+01,1.995509861898e+07,1.231228057368e+11,9.386743961509e+12,1.151220605319e+01
2.620978098130e+01,1.988690588332e+07,1.240166903870e+11,9.386491942190e+12,1.154249170241e+01
2.640503811199e+01,1.980959740889e+07,1.249098955395e+11,9.386240679558e+12,1.157255393980e+01
2.660029524268e+01,1.973086712665e+07,1.258023835035e+11,9.385990205869e+12,1.160237558662e+01
2.679555237337e+01,1.965418925461e+07,1.266941937749e+11,9.385740490807e+12,1.163193780364e+01
2.699080950406e+01,1.958493625021e+07,1.275853238388e+11,9.385491525208e+12,1.166122061946e+01
2.718606663475e+01,1.952139753412e+07,1.284757570837e+11,9.385243323377e+12,1.169020414356e+01
2.738132376544e+01,1.945847193887e+07,1.293654768791e+11,9.384995888922e+12,1.171887011798e+01
2.757658089613e+01,1.939094942415e+07,1.302545004740e+11,9.384749224894e+12,1.174720364173e+01
2.777183802681e+01,1.932002132999e+07,1.311428656364e+11,9.384503287018e+12,1.177519523783e+01
2.796709515750e+01,1.924866951672e+07,1.320305744438e+11,9.384258078185e+12,1.180284240934e+01
2.816235228819e+01,1.917940037006e+07,1.329175950401e+11,9.384013632116e+12,1.183015094681e+01
2.835760941888e+01,1.911442891494e+07,1.338038492906e+11,9.383770014774e+12,1.185713490549e+01
2.850405226690e+01,1.430128446912e+07,1.344681548149e+11,9.383587720251e+12,1.187718602057e+01
2.865049511492e+01,1.426874469082e+07,1.351320473123e+11,9.383405872021e+12,1.189706967828e+01
2.879693796293e+01,1.423814494347e+07,1.357955399034e+11,9.383224440176e+12,1.191680236541e+01
2.897999152295e+01,1.775333437289e+07,1.366242711518e+11,9.382998350064e+12,1.194127043052e+01
2.916304508298e+01,1.771223520488e+07,1.374523765679e+11,9.382772917307e+12,1.196555794936e+01
2.939186203300e+01,2.208080920372e+07,1.384865368119e+11,9.382492164191e+12,1.199568602219e+01
2.962067898303e+01,2.202395095131e+07,1.395197442580e+11,9.382212431635e+12,1.202560733577e+01
2.984949593306e+01,2.196726181669e+07,1.405520586675e+11,9.381933632082e+12,1.205535029891e+01
3.000000000000e+01,1.442420321438e+07,1.412306779401e+11,9.381750670967e+12,1.207483695011e+01
3.022881695003e+01,2.187088295944e+07,1.422614594184e+11,9.381473516272e+12,1.210433520317e+01
3.045763390005e+01,2.181076501770e+07,1.432911594163e+11,9.381197476478e+12,1.213371514254e+01
3.068645085008e+01,2.174999203336e+07,1.443150511411e+11,9.380927321070e+12,1.216298916707e+01
3.091526780011e+01,2.168925975926e+07,1.453421241082e+11,9.380654046343e+12,1.219216828582e+01
3.114408475013e+01,2.162902104675e+07,1.463675313678e+11,9.380382520015e+12,1.222126366739e+01
3.137290170016e+01,2.157044609718e+07,1.473911450140e+11,9.380112831020e+12,1.225028336660e+01
3.160171865019e+01,2.151370223196e+07,1.484129921265e+11,9.379844959104e+12,1.227923456245e+01
3.183053560021e+01,2.145716830394e+07,1.494308045006e+11,9.379581168837e+12,1.230639334287e+01
3.200214831273e+01,1.606157996998e+07,1.501933618585e+11,9.379384166762e+12,1.231358667398e+01
3.217376102525e+01,1.603118063910e+07,1.509564689565e+11,9.379186651754e+12,1.231624874372e+01
3.230247055964e+01,1.200647562406e+07,1.515283718502e+11,9.379038957355e+12,1.231700788850e+01
3.246335747763e+01,1.498082513943e+07,1.522425634415e+11,9.378855051078e+12,1.231733804785e+01
3.262424439562e+01,1.495151490504e+07,1.529561094257e+11,9.378671813026e+12,1.231745238826e+01
3.278513131360e+01,1.491974937694e+07,1.536690986511e+11,9.378489173435e+12,1.231749003781e+01
3.298623996109e+01,1.859736697516e+07,1.545595371708e+11,9.378261722679e+12,1.231750020689e+01
3.318734860857e+01,1.854515081909e+07,1.554493177040e+11,9.378034956865e+12,1.231749900025e+01
3.338845725606e+01,1.849158350562e+07,1.563383610967e+11,9.377808990403e+12,1.231749413312e+01
3.358956590354e+01,1.843369864200e+07,1.572268248089e+11,9.377583672540e+12,1.231748805326e+01
3.379067455102e+01,1.837362739924e+07,1.581153656315e+11,9.377358316247e+12,1.231748161240e+01
3.394150603664e+01,1.374605127785e+07,1.587669208398e+11,9.377204196000e+12,1.231747673863e+01
3.405462965085e+01,1.029043050469e+07,1.592501508605e+11,9.377094070606e+12,1.231747309532e+01
3.416775326506e+01,1.027149381607e+07,1.597433987146e+11,9.376973951255e+12,1.231746948266e+01
3.428087687927e+01,1.025291110752e+07,1.602409884211e+11,9.376849495614e+12,1.231746591067e+01
3.439400049348e+01,1.023469534303e+07,1.607361544435e+11,9.376727476846e+12,1.231746238475e+01
3.453540501124e+01,1.276534547774e+07,1.613522397437e+11,9.376577881567e+12,1.231745805398e+01
3.471216065844e+01,1.591236280355e+07,1.621197283992e+11,9.376393545433e+12,1.231745276329e+01
3.488891630565e+01,1.586649442317e+07,1.628868972630e+11,9.376209545975e+12,1.231744756473e+01
3.506567195285e+01,1.581931197804e+07,1.636546032691e+11,9.376025053235e+12,1.231744238685e+01
3.524242760005e+01,1.577199876016e+07,1.644217479346e+11,9.375841187230e+12,1.231743719542e+01
3.546337215906e+01,1.964327466811e+07,1.653799815871e+11,9.375612121421e+12,1.231743072101e+01
3.568431671806e+01,1.957545611172e+07,1.663394981576e+11,9.375381848927e+12,1.231742435267e+01
3.590526127706e+01,1.951244680272e+07,1.672991198830e+11,9.375151536830e+12,1.231741814070e+01
3.612620583607e+01,1.945457571325e+07,1.682613944744e+11,9.374918608974e+12,1.231741198496e+01
3.634715039507e+01,1.940188310801e+07,1.692243266602e+11,9.374685084168e+12,1.231740588443e+01
3.656809495407e+01,1.935384694193e+07,1.701873679338e+11,9.374451500617e+12,1.231739986109e+01
3.669237626851e+01,1.087228162363e+07,1.707287072569e+11,9.374320479905e+12,1.231739651017e+01
3.681665758295e+01,1.085891272588e+07,1.712694892592e+11,9.374190039938e+12,1.231739320964e+01
3.694093889739e+01,1.084638468518e+07,1.718100242387e+11,9.374059861272e+12,1.231738996792e+01
3.706522021183e+01,1.083464591151e+07,1.723506274182e+11,9.373929627981e+12,1.231738678833e+01
3.718950152627e+01,1.082364114305e+07,1.728911403916e+11,9.373799501475e+12,1.231738367079e+01
3.731378284071e+01,1.081331583048e+07,1.734317066581e+11,9.373669329430e+12,1.231738061319e+01
3.746913448376e+01,1.350170174461e+07,1.741084820027e+11,9.373505537961e+12,1.231737687745e+01
3.762448612681e+01,1.348783384102e+07,1.747851019005e+11,9.373341922411e+12,1.231737322245e+01
3.777983776986e+01,1.347493390098e+07,1.754614748033e+11,9.373178579566e+12,1.231736964228e+01
3.789635150215e+01,1.009932232259e+07,1.759685896105e+11,9.373056231242e+12,1.231736699828e+01
3.804199366751e+01,1.261406553133e+07,1.766023862791e+11,9.372903437331e+12,1.231736375246e+01
3.818763583286e+01,1.260457140000e+07,1.772360284086e+11,9.372750792477e+12,1.231736056232e+01
3.833327799822e+01,1.259560840134e+07,1.778698717477e+11,9.372597950193e+12,1.231735742488e+01
3.847892016358e+01,1.258711655326e+07,1.785037684731e+11,9.372445061315e+12,1.231735433766e+01
3.862456232894e+01,1.257903981250e+07,1.791374063933e+11,9.372292459224e+12,1.231735129871e+01
3.880661503564e+01,1.571184786419e+07,1.799290142429e+11,9.372102159215e+12,1.231734756992e+01
3.898866774234e+01,1.570042493425e+07,1.807201881955e+11,9.371912286366e+12,1.231734391029e+01
3.921623362571e+01,1.960836260215e+07,1.817084297875e+11,9.371675682082e+12,1.231733943542e+01
3.950069097993e+01,2.448415409994e+07,1.829426572548e+11,9.371381025309e+12,1.231733394928e+01
3.978514833414e+01,2.445758755619e+07,1.841758479602e+11,9.371087440474e+12,1.231732854473e+01
4.006960568836e+01,2.443017894268e+07,1.854080118037e+11,9.370794907127e+12,1.231732319895e+01
4.035406304258e+01,2.440161929114e+07,1.866391730650e+11,9.370503409517e+12,1.231731792127e+01
4.063852039679e+01,2.437156916244e+07,1.878693567065e+11,9.370212915700e+12,1.231731269612e+01
4.085186341246e+01,1.826230095630e+07,1.887914253391e+11,9.369995628683e+12,1.231730879910e+01
